Orthogroup	antismash	busco	CARD	cazy	led	MEROPS	Pfam	virulence
OG0009454	False	False	False	False	False	False	NA	False
OG0009455	False	False	False	False	False	False	True	False
OG0009456	False	False	False	False	False	False	NA	False
OG0009457	False	False	False	False	False	False	NA	False
OG0009458	False	False	True	False	False	False	True	True
OG0009459	False	False	False	False	False	False	True	False
OG0009460	False	False	False	False	False	False	NA	False
OG0009461	False	False	False	False	False	False	NA	False
OG0009462	False	False	False	False	True	True	True	False
OG0009463	False	False	False	False	False	False	NA	False
OG0009464	False	False	False	False	False	False	True	False
OG0009465	False	False	False	False	False	False	True	False
OG0009466	False	False	False	False	False	False	True	False
OG0009467	False	False	False	False	False	False	True	True
OG0009468	False	False	False	False	False	False	NA	False
OG0009469	False	False	False	False	False	False	True	False
OG0009470	False	False	False	False	False	False	True	False
OG0009471	False	False	False	False	False	False	NA	False
OG0009472	False	False	False	False	False	False	True	False
OG0009473	False	False	False	False	False	False	True	False
OG0009474	False	False	False	True	False	False	True	False
OG0009475	False	False	False	False	False	False	NA	False
OG0009476	False	False	False	False	False	False	NA	False
OG0009477	False	False	False	False	False	False	True	False
OG0009478	False	False	False	False	False	False	NA	False
OG0009479	False	False	False	False	False	False	NA	False
OG0009480	False	False	False	False	False	False	NA	False
OG0009481	False	False	False	False	False	False	NA	False
OG0009482	False	False	False	False	False	False	NA	False
OG0009483	False	False	False	False	False	False	True	False
OG0009484	False	False	False	False	False	False	True	False
OG0009485	False	False	False	False	False	False	True	False
OG0009486	False	False	True	False	False	False	True	True
OG0009487	True	False	False	False	False	False	NA	False
OG0009488	False	False	False	False	False	False	NA	False
OG0009489	False	False	False	False	False	False	True	False
OG0009490	False	False	False	False	False	False	NA	False
OG0009491	False	False	False	False	False	False	NA	False
OG0009492	True	False	False	False	False	False	True	True
OG0009493	False	False	False	False	False	False	True	False
OG0009494	False	False	False	False	False	False	True	False
OG0009495	False	False	False	False	False	False	True	False
OG0009496	False	False	False	False	False	False	True	False
OG0009497	False	False	False	False	False	True	True	False
OG0009498	False	False	False	False	False	False	NA	False
OG0009499	False	False	False	False	True	True	True	False
OG0009500	False	False	False	False	False	False	NA	False
OG0009501	False	False	False	False	False	False	True	False
OG0009502	True	False	False	False	False	False	NA	False
OG0009503	False	False	False	True	False	False	True	False
OG0009504	False	False	False	False	False	False	True	False
OG0009505	False	False	False	False	False	False	True	False
OG0009506	False	False	False	False	False	False	True	False
OG0009507	False	False	False	False	False	False	True	False
OG0009508	False	False	False	False	False	True	True	False
OG0009509	False	False	False	False	False	False	True	False
OG0009510	False	False	False	False	False	False	NA	False
OG0009511	False	False	False	False	False	False	NA	False
OG0009512	True	False	True	False	False	False	True	True
OG0009513	False	False	False	False	True	False	True	False
OG0009514	False	False	False	False	False	False	True	False
OG0009515	False	False	False	False	False	False	True	False
OG0009516	False	False	False	False	False	False	True	False
OG0009517	False	False	False	False	False	False	True	False
OG0009518	False	False	False	False	False	False	True	False
OG0009519	False	False	False	False	False	False	True	False
OG0009521	False	False	False	False	False	False	True	False
OG0009522	False	False	False	False	False	False	True	False
OG0009523	False	False	False	False	False	False	True	False
OG0009524	False	False	False	False	False	False	True	False
OG0009525	False	False	False	False	False	False	True	False
OG0009526	False	False	False	False	False	False	NA	False
OG0009528	False	False	False	True	False	False	True	False
OG0009529	False	False	False	False	False	False	True	False
OG0009532	True	False	False	False	False	False	True	False
OG0009533	False	False	False	False	False	False	True	False
OG0009534	True	False	False	False	False	False	True	False
OG0009536	False	False	False	False	False	False	NA	False
OG0009537	False	False	False	False	False	False	NA	False
OG0009538	False	False	False	False	False	False	True	False
OG0009539	True	False	False	False	False	False	True	False
OG0009540	False	False	False	False	False	False	NA	False
OG0009541	True	False	False	False	True	False	NA	False
OG0009542	True	False	False	False	False	False	True	True
OG0009543	False	False	False	False	False	False	True	False
OG0009544	False	False	False	False	False	False	NA	False
OG0009545	False	False	False	False	False	False	NA	False
OG0009546	False	False	False	False	False	False	NA	False
OG0009547	False	False	False	False	False	False	NA	False
OG0009548	False	False	False	False	False	False	True	False
OG0009549	False	False	False	False	True	False	NA	False
OG0009550	False	False	False	False	False	False	NA	False
OG0009551	True	False	False	False	False	False	True	False
OG0009552	False	False	False	False	False	False	NA	False
OG0009554	False	False	False	False	False	False	NA	False
OG0009555	False	False	False	False	False	False	NA	False
OG0009556	False	False	False	False	False	False	NA	False
OG0009557	False	False	False	False	False	False	NA	False
OG0009558	False	False	False	False	False	False	True	False
OG0009559	False	False	False	False	False	False	NA	False
OG0009560	False	False	False	False	False	False	NA	False
OG0009561	False	False	False	True	False	False	True	False
OG0009562	False	False	False	False	False	False	True	False
OG0009563	True	False	True	False	False	False	True	False
OG0009564	False	False	False	False	False	False	NA	False
OG0009566	False	False	False	False	False	False	True	False
OG0009567	False	False	False	False	False	True	True	False
OG0009568	False	False	False	False	False	False	NA	False
OG0009569	False	False	False	False	False	False	NA	False
OG0009570	False	False	False	False	False	False	NA	False
OG0009571	False	False	False	False	False	False	NA	False
OG0009572	False	False	False	False	False	False	True	False
OG0009573	False	False	False	False	False	False	NA	False
OG0009574	False	False	False	False	False	False	NA	False
OG0009575	False	False	False	False	False	False	NA	False
OG0009576	False	False	False	False	False	False	True	False
OG0009577	False	False	False	False	False	False	NA	False
OG0009578	False	False	False	False	False	False	NA	False
OG0009579	False	False	False	False	False	True	True	False
OG0009580	False	False	False	False	False	False	NA	False
OG0009581	False	False	False	False	False	False	True	False
OG0009582	False	False	False	False	False	False	NA	False
OG0009583	False	False	False	False	False	False	NA	False
OG0009584	False	False	False	False	False	False	True	False
OG0009585	False	False	False	False	False	False	True	False
OG0009586	False	False	False	False	False	False	True	False
OG0009587	False	False	False	False	False	True	True	True
OG0009588	False	False	False	False	False	False	True	False
OG0009589	False	False	False	True	True	True	True	False
OG0009590	False	False	False	False	False	False	NA	False
OG0009591	False	False	False	False	False	False	NA	False
OG0009592	False	False	False	False	False	False	NA	False
OG0009593	False	False	False	False	False	False	True	False
OG0009594	False	False	True	False	False	False	True	False
OG0009595	False	False	False	False	False	False	NA	False
OG0009596	False	False	False	False	False	False	NA	False
OG0009597	False	False	False	False	False	False	True	False
OG0009598	False	False	False	False	False	False	True	False
OG0009599	False	False	False	False	False	False	True	False
OG0009600	False	False	False	False	False	False	NA	False
OG0009601	False	False	False	False	False	False	NA	False
OG0009602	False	False	False	True	False	False	True	True
OG0009603	False	False	False	False	False	False	True	False
OG0009604	False	False	False	False	False	False	NA	False
OG0009605	False	False	False	False	False	False	True	False
OG0009606	False	False	False	False	False	False	True	False
OG0009607	False	False	False	False	False	False	NA	False
OG0009608	False	False	False	False	False	False	NA	False
OG0009609	True	False	False	False	False	False	NA	False
OG0009610	False	False	False	False	False	False	NA	False
OG0009611	False	False	True	False	False	False	True	False
OG0009612	False	False	False	True	False	False	True	True
OG0009613	False	False	False	True	True	False	True	True
OG0009614	False	False	False	False	False	False	True	False
OG0009615	False	False	False	False	False	False	True	False
OG0009616	False	False	False	False	False	False	True	False
OG0009617	False	False	False	False	False	False	True	False
OG0009618	False	False	False	False	False	False	True	False
OG0009619	False	False	False	False	True	True	True	False
OG0009620	False	False	False	False	False	False	NA	False
OG0009621	False	False	False	False	False	False	True	False
OG0009622	False	False	False	False	False	False	NA	False
OG0009623	False	False	True	False	False	False	True	False
OG0009624	False	False	False	False	False	False	NA	False
OG0009625	False	False	False	False	False	False	NA	False
OG0009626	False	False	False	False	False	False	NA	False
OG0009627	False	False	False	False	False	False	True	False
OG0009628	False	False	False	False	False	False	True	True
OG0009629	False	False	False	False	False	False	NA	False
OG0009630	False	False	False	False	False	False	True	False
OG0009631	True	False	False	False	False	False	True	False
OG0009632	False	False	False	False	False	False	True	False
OG0009633	False	False	False	False	False	False	True	False
OG0009634	False	False	False	False	True	False	True	False
OG0009635	False	False	False	False	False	False	True	False
OG0009636	False	False	False	False	False	False	True	False
OG0009637	True	False	False	False	False	False	True	False
OG0009638	False	False	False	False	False	False	NA	False
OG0009639	False	False	False	False	False	False	NA	False
OG0009640	False	False	False	False	False	False	True	False
OG0009641	False	False	False	False	False	False	NA	False
OG0009642	False	False	False	False	False	False	True	False
OG0009643	False	False	False	False	False	False	True	False
OG0009644	False	False	False	False	True	False	NA	False
OG0009645	False	False	False	False	False	False	NA	False
